,id_enterprise,enterprise_name,score_avg,title,date,score,score_balanced,score_culture,score_opportunities,score_wage_advantages,score_leader_team,score_recommend,score_point_of_view,score_pdg,employee_type,employee_job,employee_city,review_intro,review_advantages,review_disadvantages,review_advises,useful_times
191,13576,Modis,3.2,Bonne entreprise,Fri Aug 02 2019 05:08:32 GMT-0700 (PDT),4.0,4.0,2.0,4.0,3.0,3.0,,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein depuis plus d'un an,"Évolution, environnement de travail, soutien du manager",Suivi des employés débutants,,0
192,13576,Modis,3.2,Entreprise jeune,Thu Jul 18 2019 16:15:28 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein depuis moins d'un an,Intégration et suivi parfait et concret,Expérience trop jeune pour déceler les défauts,,1
193,13576,Modis,3.2,Peut mieux faire,Sun Jul 14 2019 12:46:30 GMT-0700 (PDT),3.0,4.0,3.0,2.0,3.0,2.0,,,,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein,Respect de la vie privée et professionnelle,Manque de vision à long-terme pour assurer un bon fonctionnement solide tout au long des divers périodes,Communiquer plus et détailler sa vision et sa stratégie,0
194,13576,Modis,3.2,Excellent prestataire,Thu Jul 11 2019 06:56:22 GMT-0700 (PDT),5.0,5.0,5.0,5.0,4.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein depuis plus d'un an,"Très bonne communication
Bon suivi
Salaire correct
Nombreux after work",Manque d'une prime de participation et d'une prime d’intéressement général,,0
195,13576,Modis,3.2,Ingénieur Etude,Wed Jul 03 2019 12:34:37 GMT-0700 (PDT),3.0,3.0,4.0,3.0,2.0,3.0,Recommande,Point de vue négatif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein depuis moins d'un an,"Ticket restaurant Pass Navigo 100% remboursé , forfait mobile 50% remboursé","Salaire dérisoire
Pas de primes intéressement",Il faut que les salaires soient à la hauteur des efforts fournis,0
196,13576,Modis,3.2,Ingénieur développement informatique,Mon Jun 24 2019 05:23:21 GMT-0700 (PDT),2.0,3.0,1.0,2.0,2.0,1.0,Ne recommande pas,Point de vue négatif,,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein,"Salaire de départ, suivi commercial, tickets restaurant","Pas de formation, augmentations quasi inexistantes, prix des astreintes super bas",,0
197,13576,Modis,3.2,Entreprise convenable,Tue Jun 18 2019 01:47:09 GMT-0700 (PDT),3.0,3.0,2.0,3.0,3.0,2.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Commercial,Paris,J'ai travaillé chez Modis à temps plein plus d'un an,Carte restaurant et 100% des transports remboursés,Manque de suivi et d'écoute par les managers,,0
198,13576,Modis,3.2,good,Thu May 23 2019 06:05:42 GMT-0700 (PDT),3.0,2.0,2.0,2.0,2.0,2.0,,,,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein,Titre de transport 100% et autres normalités,CE pas top ! Presque vide.,,0
199,13576,Modis,3.2,Bon avis,Sat Apr 13 2019 03:01:51 GMT-0700 (PDT),4.0,4.0,4.0,4.0,3.0,4.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein depuis moins d'un an,"Salaire, à l'écoute, bonne ambiance",Choix des missions pas évidente,,0
200,13576,Modis,3.2,Ingénieur d'étude,Wed Apr 03 2019 01:37:39 GMT-0700 (PDT),4.0,5.0,5.0,4.0,3.0,4.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Commercial,Paris,Je travaille chez Modis à temps plein depuis moins d'un an,Très bonne boite / bonne ambiance,Avantages CE pas assez développés,Plus de budget sur le CE ?,0
201,13577,UK Ministry of Defence,3.5,Ingénieur-système au Ministère de la Défense,Thu Oct 01 2009 12:45:22 GMT-0700 (PDT),4.0,4.5,,,,,Recommande,,,Anonymous,,Paris,Je travaille chez UK Ministry of Defence à ,Possibilité de travailler sur de vastes projets d'importance stratégique dans le domaine de la haute technologie. De nombreuses possibilités d'évoluer avec des projets variés. Grande autonomie pour chaque employé.,"Mauvaise gestion des RH, carrière décidée par le diplôme initial. Difficulté à lancer de nouveaux projets. Lenteur administrative fréquente dans la vie quotidienne.",Les salaires et augmentations devraient être plus en accord avec les performances des employés et dépendre moins du diplôme d'origine. Les formations devraient être plus fréquentes pour tous.,0
202,13584,Smile Group,3.7,Smile,Thu Nov 21 2019 14:13:38 GMT-0800 (PST),4.0,5.0,4.0,4.0,4.0,4.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Casablanca,Je travaille chez Smile Group à temps plein,"Ticket resto, ce, proximité manager","Régie difficile d'en sortir 
Manque d'expertise au seins des equipes",,0
203,13584,Smile Group,3.7,Entreprise humaine,Mon Nov 11 2019 18:40:15 GMT-0800 (PST),4.0,4.0,4.0,4.0,3.0,2.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Casablanca,J'ai travaillé chez Smile Group à temps plein,"Cadre de travail, ethique et equilibre vie pro/vie privee","Salaire assez faible, strategie de direction",,0
204,13584,Smile Group,3.7,ECS : une BU à taille humaine,Tue Nov 05 2019 05:42:22 GMT-0800 (PST),4.0,4.0,4.0,4.0,4.0,4.0,Recommande,Point de vue positif,,Employé actuel,Employé anonyme,Casablanca,Je travaille chez Smile Group à temps plein depuis plus d'un an,"Des collègues passionnés, des missions intéressantes, une ambiance de partage",Utilisation des formats propriétaire de la suite ms office pour les documents partagés avec les commerciaux,,0
205,13584,Smile Group,3.7,Bon pour débuter,Wed Oct 09 2019 10:13:52 GMT-0700 (PDT),2.0,5.0,3.0,3.0,1.0,2.0,,Point de vue négatif,N'approuve pas le PDG,Employé actuel,Employé anonyme,Casablanca,Je travaille chez Smile Group à temps plein depuis plus de 3 ans,"Bonne école pour débuter
Structures relativement petites donc autonomie
Offre importante et intéressante sur le digital ou l'iot","Salaire
Boîte très radine : matériel, locaux, voitures, frais professionnels...
Qualité des prestations vraiment mauvaise depuis quelques temps, donc clients insatisfaits","Arrêter de gérer la boîte comme si elle ne comptait que 500 personnes
Fideliser les salariés (grosse carence aujourd'hui : elle ne sait pas les retenir et les inconvénients les poussent vers la sortie)",0
206,13584,Smile Group,3.7,Ingénieur d'études et développement,Wed Aug 28 2019 00:13:32 GMT-0700 (PDT),4.0,5.0,5.0,5.0,4.0,5.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Casablanca,Je travaille chez Smile Group à temps plein,Organisation et bonne gestion de projets,"sans commentaires ,à voir ultérieurement",,0
207,13584,Smile Group,3.7,Avis,Wed Aug 07 2019 07:54:02 GMT-0700 (PDT),3.0,3.0,3.0,3.0,2.0,2.0,Ne recommande pas,Point de vue négatif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Casablanca,Je travaille chez Smile Group à temps plein depuis plus d'un an,"- des locaux sympatiques
- des prestataires aimables","- salaire trop bas
- pas de suivie",,0
208,13584,Smile Group,3.7,Bof,Sat Jul 13 2019 10:00:05 GMT-0700 (PDT),2.0,2.0,4.0,2.0,2.0,2.0,Ne recommande pas,Point de vue négatif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Casablanca,J'ai travaillé chez Smile Group à temps plein moins d'un an,"- Horaires flexibles
- Très bonne ambiance entre collaborateurs (baby foot, console de jeux, sport)
- Carte restaurant
- Formations","- Recrutement de juniors et difficulté à les placer en mission chez le client. Donc, contrat rompu durant la periode d'essai.
- Il faut 6 mois d'ancienneté et ne plus être en période d'essai pour bénéficier du télétravail (1 à 2 jours / semaine)
- Prime de vacances incluse dans la rémunération fixe
- Manque d'encadrement, le manager n'est pas très présent. Il y a tout de même un suivi qui est fait.","- Revoir la politique de recrutement
- Recruter des commerciaux plus compétents
- Mieux encadrer les juniors pour les faire monter en compétence et ainsi faciliter le placement chez le client",0
209,13584,Smile Group,3.7,Société à taille humaine,Fri Jul 12 2019 07:10:27 GMT-0700 (PDT),4.0,3.0,4.0,3.0,3.0,3.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Employé anonyme,Casablanca,J'ai travaillé chez Smile Group à temps plein plus d'un an,"Proximité avec le management
Ambiance Familiale","Evolution salariale compliqué
Pauvreté des offres en régie",,0
210,13584,Smile Group,3.7,Bonne ambiance,Thu Jun 06 2019 04:14:49 GMT-0700 (PDT),4.0,5.0,4.0,3.0,2.0,3.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,Casablanca,Je travaille chez Smile Group à temps plein depuis plus d'un an,"Bonne ambiance, locaux agréables, missions diversifiées",Degré hiérarchique et délai de prise de décision,Plus de transparence sur la stratégie,0
211,13584,Smile Group,3.7,Une entreprise qui fait grandir,Mon Jun 03 2019 01:15:45 GMT-0700 (PDT),5.0,5.0,5.0,5.0,4.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,Casablanca,Je travaille chez Smile Group à temps plein depuis plus d'un an,"Travailler auprès d'experts reconnus dans un marché ouvert et dynamique, c'est la garantie d'apprendre au quotidien et de participer à l'excellence dans l'open source. L'ambiance est également un des principaux avantages.",Une société qui grandit vite peut parfois représenter un inconvénient.,Continuez à veiller sur vos collaborateurs.,0
212,13584,Smile Group,3.7,La réalité du quotidien est loin d'être à la auteur des ambitions clamées haut et fort,Thu May 30 2019 07:30:45 GMT-0700 (PDT),3.0,3.0,2.0,4.0,2.0,1.0,Ne recommande pas,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Villeurbanne,Je travaille chez Smile Group à temps plein depuis plus de 5 ans,"Diversité des missions, des collègues sympa, une bonne ambiance, la direction ne flic pas les employés","Locaux, salaires, travail en silos, manque de visions sur les projets",,1
213,13584,Smile Group,3.7,Bonne Entreprise pour jeunes diplomés,Thu May 02 2019 02:29:54 GMT-0700 (PDT),3.0,,,,,,,,,Employé actuel,Employé anonyme,Villeurbanne,Je travaille chez Smile Group à temps plein,"Bonne ambiance de travail
Cadre idéal pour apprentissage","Salaire
Peu d'avantages
Peu d'évolution de carrrière",,0
214,13584,Smile Group,3.7,SMILE a de l'or entre les mains mais ne fait rien pour le garder,Thu Apr 25 2019 01:50:40 GMT-0700 (PDT),3.0,5.0,5.0,2.0,1.0,3.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Villeurbanne,Je travaille chez Smile Group à temps plein depuis plus d'un an,"Chez SMILE, tout tient à la bonne ambiance. 
Des soirées, des petits-déj, des activités,  des pics-niques, des jeux, des apéros, des challenges ... Bref, j'en passe, il fait vraiment bon vivre chez SMILE. 
 La force de l'entreprise repose sur ces collaborateurs. Il y a encore un esprit d'entreprise ""familiale"" , de PME malgré la croissance externe et le passage à près de 1000 collaborateurs.","L'entreprise ne se rend pas compte de la valeur de l'humain et n'encourage pas à rester. Gros turn-over, management hasardeux lorsqu'il est présent, aucun système de récompense, salaire faible, pas d'avantage, peu d'outils, on n'investi pas sur les outils. On tire sur la corde sur tous les sujets. Dommage et extrêmement dommageable pour le développement de l'entreprise.",Se rendre compte de la valeur humaine et stopper le turn-over qui dégrade chaque jour la bonne ambiance et les bonnes valeurs de cette entreprise.,3
215,13584,Smile Group,3.7,Bonne communication client,Wed Apr 24 2019 08:48:02 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Villeurbanne,J'ai travaillé chez Smile Group à temps plein,Bonne communication avec les clients,localisation de Smile à Asnieres,,0
216,13584,Smile Group,3.7,Bonne entreprise en général,Thu Apr 11 2019 04:32:49 GMT-0700 (PDT),3.0,3.0,4.0,3.0,2.0,2.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Employé anonyme,Villeurbanne,Je travaille chez Smile Group à temps plein depuis moins d'un an,"Bonne Ambiance 
Evenement RH","Pas de Prime 
CE pas intéressant",Plus de transparence,1
217,13584,Smile Group,3.7,Mauvaise rémunération,Mon Apr 01 2019 04:52:53 GMT-0700 (PDT),2.0,2.0,1.0,4.0,1.0,2.0,Ne recommande pas,Point de vue neutre,N'approuve pas le PDG,Employé actuel,Employé anonyme,Villeurbanne,Je travaille chez Smile Group à temps plein depuis plus d'un an,"Facilité à travailler sur des projets techniques.
Test technique à l'embauche poussé.
Collègues jeunes et sympatiques
Facilité à se faire embaucher chez son client lors de missions en AT.","Mauvaise rémunération par rapport au marché de l'emploi toulousain.
Beaucoup de turn-over (d'où la jeunesse de l'équipe).
Aucune prime.
Peu de participation/intéressement.
Peu d'avantages CE.
Difficultés à coopter car grilles trop basses par rapport au marché actuel.
Peu de considération quant à l'investissement des employés.
Réunions d'agence le soir.
Peu de RTT.
Demande d'excellence technique sans... contrepartie financière.","Se tenir plus au courant du marché de l'emploi ainsi que des salaires proposés (Difficultés actuelles d'embauches dues à des salaires trop bas).
Distribution de primes aux employés performants.
Augmenter les grilles de salaire. Il est très difficile d'embaucher de jeunes diplômés techniquement bons pour 32k à Toulouse. Il en est de même pour ceux qui ont 1 an d'expérience à 34k.",2
218,13584,Smile Group,3.7,Très bonne ambiance,Wed Feb 13 2019 00:43:36 GMT-0800 (PST),4.0,4.0,4.0,3.0,1.0,4.0,,,,Employé actuel,Employé anonyme,Villeurbanne,Je travaille chez Smile Group à temps plein depuis plus d'un an,"Une bonne ambaince de travail, des équipes jeunes et dynamique. Une hierarichie accessible pour la plupart des équipes. Des évènements top organisé par les Ressources Humaines",Les salaires sont bas !,Augmenter les salaires et ne recruter pas seulement pour faire de l'argent mais en fonction des projets en cours et présent.,1
219,13584,Smile Group,3.7,entreprise pour débutant,Thu Feb 07 2019 11:39:30 GMT-0800 (PST),2.0,3.0,1.0,2.0,1.0,3.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Villeurbanne,J'ai travaillé chez Smile Group à temps plein,l'ambiance sur les différents plateaux,pas d'encadrement / trop de jeunes et de non expérimenté,recruter autre chose que des débutants,0
220,13584,Smile Group,3.7,entreprise familiale,Fri Feb 01 2019 05:29:22 GMT-0800 (PST),3.0,5.0,5.0,3.0,1.0,5.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Villeurbanne,Je travaille chez Smile Group à temps plein,"L'ambiance générale est très sympathique. 
Les smiliens sont adorables et accueillants.","Les salaires sont bas, et souvent nous avons peu de moyens pour réaliser nos missions.",,1
221,13584,Smile Group,3.7,Une boite moyenne,Fri Jan 25 2019 07:59:20 GMT-0800 (PST),3.0,3.0,3.0,2.0,1.0,2.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Villeurbanne,Je travaille chez Smile Group à temps plein depuis moins d'un an,stabilité et très bonne ambiance,Faible évolution de la rémunération,,0
222,13585,Cegedim,3.3,une boite qui laisse leur chance au gens,Wed Dec 04 2019 06:40:41 GMT-0800 (PST),4.0,,,,,,,,,Employé actuel,Ingénieur Technico,Toulouse,Je travaille chez Cegedim à temps plein depuis plus de 5 ans,"taille de l'entreprise, CE, intéressement et participation",un peu en mode startup,,0
223,13585,Cegedim,3.3,Changement fréquent de la structure,Fri Nov 22 2019 06:23:10 GMT-0800 (PST),3.0,2.0,3.0,3.0,3.0,3.0,,,,Employé actuel,Ingénieur Technico,Toulouse,J'ai travaillé chez Cegedim à temps plein,"- Agilité
- Proximité des équipes dev, fonctio","- Pas de prime ou avantages
- Mission pas très adéquate au profil",,0
224,13585,Cegedim,3.3,aucun,Fri Nov 08 2019 07:03:00 GMT-0800 (PST),3.0,,,,,,,,,Employé actuel,Ingénieur Technico,Toulouse,Je travaille chez Cegedim à temps plein,horaires tickey resto emplacement,pas d’inconvénients pour ma part,,0
225,13585,Cegedim,3.3,Bon Feeling,Wed Nov 06 2019 08:00:52 GMT-0800 (PST),2.0,3.0,2.0,4.0,2.0,3.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Technico,Toulouse,Je travaille chez Cegedim à temps plein,"Equipe a Taille humaine,souple, qui de l'avenir","Peu industriel, mais de formation",,0
